price,installment,bedroom_count,bathroom_count,carport_count,land_area,building_area,location_encoded
1000000000.0,3000000.0,4,3,0,121.0,200.0,4
9500000000.0,35000000.0,3,4,0,450.0,400.0,8
550000000.0,2000000.0,3,1,2,122.0,70.0,0
375000000.0,1000000.0,1,1,0,75.0,55.0,0
600000000.0,2000000.0,2,1,1,72.0,36.0,10
500000000.0,1000000.0,4,2,1,78.0,104.0,12
1350000000.0,5000000.0,3,2,0,152.0,260.0,8
2000000000.0,7000000.0,20,20,0,212.0,325.0,3
15500000000.0,57000000.0,7,4,4,500.0,600.0,24
680000000.0,2000000.0,3,2,1,96.0,70.0,19
1750000000.0,6000000.0,3,3,2,112.0,120.0,24
3500000000.0,13000000.0,3,3,0,240.0,160.0,8
3500000000.0,13000000.0,4,3,0,320.0,300.0,5
2370000000.0,8000000.0,2,2,1,172.0,160.0,13
30000000000.0,111000000.0,15,3,0,665.0,450.0,25
620000000.0,2000000.0,2,1,1,100.0,80.0,19
3400000000.0,12000000.0,4,3,0,286.0,200.0,24
550000000.0,2000000.0,2,2,1,70.0,55.0,2
1400000000.0,5000000.0,2,2,0,154.0,70.0,4
5000000000.0,18000000.0,4,3,0,326.0,223.0,15
1950000000.0,7000000.0,3,2,1,221.0,250.0,3
1200000000.0,4000000.0,3,2,1,96.0,135.0,2
3800000000.0,14000000.0,3,3,1,200.0,300.0,14
1950000000.0,7000000.0,3,2,1,126.0,108.0,8
2000000000.0,7000000.0,4,3,1,135.0,225.0,1
750000000.0,2000000.0,2,1,1,84.0,54.0,21
1500000000.0,5000000.0,5,5,1,282.0,660.0,26
1200000000.0,4000000.0,3,2,1,108.0,100.0,17
499000000.0,1000000.0,2,1,1,80.0,60.0,12
1850000000.0,6000000.0,2,2,1,117.0,77.0,16
31000000000.0,115000000.0,5,5,3,743.0,250.0,15
2500000000.0,9000000.0,6,3,1,202.0,220.0,18
30000000000.0,111000000.0,6,5,4,725.0,800.0,25
662000000.0,2000000.0,3,2,0,58.0,68.0,12
1250000000.0,4000000.0,4,2,2,340.0,200.0,11
950000000.0,3000000.0,4,4,1,162.0,122.0,3
3900000000.0,14000000.0,0,0,0,124.0,200.0,0
2500000000.0,9000000.0,2,3,1,180.0,135.0,4
6500000000.0,24000000.0,10,7,2,564.0,480.0,19
4000000000.0,14000000.0,4,3,1,202.0,300.0,0
325000000.0,1000000.0,2,1,0,60.0,50.0,12
750000000.0,2000000.0,4,2,1,78.0,100.0,14
145000000.0,539000.0,1,1,1,30.0,21.0,16
1750000000.0,6000000.0,7,4,0,140.0,200.0,15
2700000000.0,10000000.0,3,2,4,421.0,165.0,4
2700000000.0,10000000.0,3,3,1,234.0,200.0,10
1550000000.0,5000000.0,2,2,4,360.0,120.0,19
4200000000.0,15000000.0,4,3,3,198.0,258.0,8
900000000.0,3000000.0,3,2,2,143.0,125.0,12
3400000000.0,12000000.0,4,3,0,150.0,401.0,24
1600000000.0,5000000.0,6,3,3,280.0,280.0,13
15000000000.0,55000000.0,7,2,4,500.0,650.0,24
6500000000.0,24000000.0,4,2,2,520.0,250.0,24
760000000.0,2000000.0,0,1,1,91.0,40.0,19
295000000.0,1000000.0,2,1,1,90.0,40.0,12
2250000000.0,8000000.0,6,3,1,238.0,230.0,16
1500000000.0,5000000.0,4,2,1,150.0,200.0,26
2500000000.0,9000000.0,6,3,3,202.0,220.0,22
9500000000.0,35000000.0,4,4,0,947.0,600.0,23
1200000000.0,4000000.0,2,3,1,140.0,240.0,21
850000000.0,3000000.0,2,1,0,90.0,42.0,16
1600000000.0,5000000.0,4,5,1,150.0,230.0,19
1450000000.0,5000000.0,2,2,1,83.0,70.0,13
2200000000.0,8000000.0,6,6,2,200.0,150.0,6
1250000000.0,4000000.0,3,2,1,144.0,275.0,1
1200000000.0,4000000.0,5,2,1,108.0,113.0,6
1900000000.0,7000000.0,4,2,4,900.0,400.0,26
19500000000.0,72000000.0,3,2,0,500.0,480.0,13
4500000000.0,16000000.0,3,7,4,192.0,320.0,13
225000000.0,836000.0,2,1,1,53.0,30.0,12
1950000000.0,7000000.0,3,3,0,220.0,300.0,6
3200000000.0,11000000.0,4,4,0,162.0,132.0,5
999000000.0,3000000.0,2,1,0,102.0,70.0,4
5750000000.0,21000000.0,4,4,2,550.0,350.0,24
2980000000.0,11000000.0,3,2,1,165.0,96.0,15
3000000000.0,11000000.0,10,5,0,257.0,400.0,13
3900000000.0,14000000.0,4,3,2,121.0,245.0,3
45000000000.0,167000000.0,4,3,0,1500.0,1023.0,7
54000000000.0,200000000.0,4,2,4,1464.0,700.0,7
9750000000.0,36000000.0,3,3,3,244.0,300.0,9
22900000000.0,85000000.0,4,6,4,705.0,650.0,25
350000000.0,1000000.0,0,0,0,72.0,50.0,12
7000000000.0,26000000.0,0,0,0,653.0,625.0,6
5000000000.0,18000000.0,6,3,0,212.0,150.0,25
4800000000.0,17000000.0,4,3,1,300.0,200.0,8
400000000.0,1000000.0,3,2,4,370.0,240.0,0
1290000000.0,4000000.0,3,2,0,105.0,80.0,19
6700000000.0,24000000.0,5,4,1,390.0,299.0,14
7500000000.0,27000000.0,4,4,2,320.0,500.0,17
2100000000.0,7000000.0,3,2,1,160.0,160.0,10
11000000000.0,40000000.0,3,3,8,554.0,400.0,25
3300000000.0,12000000.0,3,2,1,178.0,130.0,9
42000000000.0,156000000.0,5,4,3,753.0,370.0,7
2100000000.0,7000000.0,7,4,1,181.0,300.0,5
532000000.0,1000000.0,2,1,1,48.0,41.0,12
2300000000.0,8000000.0,6,3,1,118.0,250.0,24
25000000000.0,92000000.0,5,4,6,1200.0,936.0,23
3200000000.0,11000000.0,4,3,1,98.0,50.0,13
8000000000.0,29000000.0,4,4,0,242.0,400.0,4
2900000000.0,10000000.0,2,2,1,128.0,133.0,16
900000000.0,3000000.0,2,2,0,70.0,140.0,3
2950000000.0,10000000.0,4,3,2,150.0,170.0,9
4000000000.0,14000000.0,7,2,2,197.0,430.0,3
1550000000.0,5000000.0,4,3,0,200.0,130.0,9
2200000000.0,8000000.0,3,2,3,200.0,132.0,6
2200000000.0,8000000.0,4,3,2,172.0,220.0,0
2500000000.0,9000000.0,20,20,0,251.0,500.0,20
1600000000.0,5000000.0,4,3,0,115.0,140.0,21
18700000000.0,69000000.0,5,4,1,600.0,595.0,18
1250000000.0,4000000.0,8,8,4,86.0,180.0,17
2850000000.0,10000000.0,0,2,1,200.0,150.0,3
1550000000.0,5000000.0,5,3,1,350.0,200.0,10
1100000000.0,4000000.0,2,2,1,72.0,65.0,0
1800000000.0,6000000.0,3,2,1,124.0,160.0,4
2100000000.0,7000000.0,4,4,0,100.0,100.0,13
7500000000.0,27000000.0,6,5,1,268.0,700.0,0
2500000000.0,9000000.0,3,3,1,200.0,2000.0,2
3250000000.0,12000000.0,3,3,1,180.0,146.0,9
1250000000.0,4000000.0,4,4,1,118.0,170.0,21
6000000000.0,22000000.0,5,4,0,400.0,500.0,6
1950000000.0,7000000.0,3,3,2,122.0,150.0,3
1490000000.0,5000000.0,4,3,0,160.0,140.0,4
4500000000.0,16000000.0,3,3,2,368.0,200.0,23
4000000000.0,14000000.0,4,2,0,325.0,216.0,8
682000000.0,2000000.0,3,2,2,64.0,60.0,2
2800000000.0,10000000.0,3,2,2,191.0,180.0,18
4250000000.0,15000000.0,4,3,1,200.0,300.0,9
1950000000.0,7000000.0,3,3,2,200.0,150.0,2
1500000000.0,5000000.0,4,4,2,95.0,90.0,10
2200000000.0,8000000.0,4,3,2,190.0,300.0,6
380000000.0,1000000.0,2,1,0,60.0,36.0,12
2700000000.0,10000000.0,5,4,0,372.0,162.0,24
1100000000.0,4000000.0,2,2,2,53.0,58.0,6
1400000000.0,5000000.0,4,2,1,160.0,112.0,26
1200000000.0,4000000.0,4,3,0,83.0,100.0,11
3500000000.0,13000000.0,5,4,0,186.0,180.0,14
8250000000.0,30000000.0,4,4,2,311.0,465.0,18
4200000000.0,15000000.0,8,4,4,665.0,250.0,0
2600000000.0,9000000.0,4,2,0,105.0,90.0,16
2750000000.0,10000000.0,11,11,4,200.0,400.0,22
1370000000.0,5000000.0,3,3,0,60.0,128.0,21
3900000000.0,14000000.0,2,2,0,270.0,450.0,0
11000000000.0,40000000.0,3,3,2,544.0,400.0,25
865000000.0,3000000.0,2,1,1,96.0,60.0,21
3800000000.0,14000000.0,3,3,0,220.0,260.0,5
5500000000.0,20000000.0,4,3,3,340.0,300.0,14
6500000000.0,24000000.0,6,3,0,348.0,192.0,22
700000000.0,2000000.0,3,2,1,70.0,100.0,1
1000000000.0,3000000.0,3,2,1,108.0,96.0,17
6250000000.0,23000000.0,15,8,2,500.0,560.0,1
42000000000.0,156000000.0,5,8,4,930.0,1000.0,7
4000000000.0,14000000.0,5,3,1,203.0,190.0,4
35000000000.0,130000000.0,31,9,8,1241.0,750.0,7
1900000000.0,7000000.0,5,3,2,106.0,240.0,3
3000000000.0,11000000.0,4,2,0,294.0,300.0,5
890000000.0,3000000.0,0,0,0,78.0,45.0,6
3500000000.0,13000000.0,10,4,0,373.0,182.0,12
1100000000.0,4000000.0,4,1,0,97.0,90.0,6
22000000000.0,81000000.0,2,2,0,862.0,400.0,25
850000000.0,3000000.0,2,2,0,90.0,54.0,2
5500000000.0,20000000.0,8,4,2,896.0,364.0,13
1200000000.0,4000000.0,4,2,1,120.0,100.0,0
8000000000.0,29000000.0,4,3,0,584.0,450.0,14
675000000.0,2000000.0,3,1,1,84.0,50.0,21
1300000000.0,4000000.0,2,2,2,99.0,160.0,19
1300000000.0,4000000.0,3,2,0,120.0,120.0,11
4500000000.0,16000000.0,3,3,5,521.0,300.0,14
1300000000.0,4000000.0,4,4,1,114.0,140.0,2
1100000000.0,4000000.0,6,3,0,235.0,105.0,26
1100000000.0,4000000.0,3,1,0,114.0,90.0,6
1400000000.0,5000000.0,3,2,1,54.0,200.0,3
500000000.0,1000000.0,2,1,0,35.0,63.0,3
5570000000.0,20000000.0,3,1,1,328.0,176.0,10
5250000000.0,19000000.0,4,4,2,200.0,300.0,9
1100000000.0,4000000.0,4,3,13,136.0,200.0,11
1200000000.0,4000000.0,4,4,1,86.0,130.0,3
23000000000.0,85000000.0,56,56,6,10000.0,1800.0,10
1600000000.0,5000000.0,5,2,2,286.0,250.0,21
587000000.0,2000000.0,2,2,1,83.0,45.0,10
1200000000.0,4000000.0,2,2,1,38.0,114.0,0
6800000000.0,25000000.0,4,4,2,360.0,300.0,14
1400000000.0,5000000.0,3,2,2,155.0,170.0,20
525000000.0,1000000.0,3,2,0,60.0,120.0,12
475000000.0,1000000.0,3,1,0,60.0,50.0,5
2800000000.0,10000000.0,5,3,3,113.0,320.0,1
2200000000.0,8000000.0,5,4,1,176.0,250.0,2
8100000000.0,30000000.0,8,5,2,661.0,500.0,15
1500000000.0,5000000.0,4,3,0,160.0,140.0,4
1120000000.0,4000000.0,4,2,1,96.0,108.0,6
3500000000.0,13000000.0,13,4,2,250.0,200.0,8
13500000000.0,50000000.0,5,3,2,600.0,650.0,8
35000000000.0,130000000.0,6,3,2,843.0,340.0,7
1600000000.0,5000000.0,3,3,3,170.0,125.0,2
3500000000.0,13000000.0,14,6,0,420.0,320.0,24
2200000000.0,8000000.0,3,2,2,130.0,150.0,13
14000000000.0,52000000.0,6,3,0,500.0,500.0,25
3600000000.0,13000000.0,3,3,0,127.0,260.0,3
3500000000.0,13000000.0,12,12,10,223.0,320.0,15
580000000.0,2000000.0,2,1,0,72.0,40.0,2
4500000000.0,16000000.0,4,3,0,246.0,330.0,23
2150000000.0,7000000.0,3,3,2,126.0,140.0,22
1150000000.0,4000000.0,4,2,1,125.0,130.0,4
675000000.0,2000000.0,2,1,0,63.0,70.0,20
3600000000.0,13000000.0,5,3,1,239.0,250.0,1
3900000000.0,14000000.0,6,5,1,235.0,450.0,8
9500000000.0,35000000.0,8,3,1,404.0,256.0,13
550000000.0,2000000.0,2,1,0,140.0,140.0,0
795000000.0,2000000.0,2,1,1,112.0,45.0,2
385000000.0,1000000.0,3,2,1,83.0,50.0,12
3450000000.0,12000000.0,4,3,1,148.0,207.0,9
2400000000.0,8000000.0,4,3,0,180.0,150.0,4
800000000.0,2000000.0,3,2,2,107.0,100.0,12
2100000000.0,7000000.0,4,3,1,104.0,125.0,13
2800000000.0,10000000.0,4,4,0,460.0,300.0,24
170000000.0,632000.0,2,1,1,60.0,36.0,3
1380000000.0,5000000.0,5,2,0,79.0,145.0,5
1970000000.0,7000000.0,3,2,2,184.0,175.0,10
7100000000.0,26000000.0,63,12,1,573.0,400.0,17
550000000.0,2000000.0,2,2,1,75.0,70.0,26
2600000000.0,9000000.0,3,2,2,178.0,150.0,8
450000000.0,1000000.0,2,1,1,72.0,50.0,12
3350000000.0,12000000.0,6,4,1,300.0,200.0,2
672000000.0,2000000.0,3,2,0,60.0,68.0,16
750000000.0,2000000.0,2,2,0,98.0,98.0,6
3000000000.0,11000000.0,4,3,1,200.0,350.0,10
1250000000.0,4000000.0,3,3,1,93.0,110.0,11
7500000000.0,27000000.0,5,3,4,650.0,285.0,13
3500000000.0,13000000.0,7,4,3,202.0,350.0,11
1250000000.0,4000000.0,3,2,2,150.0,120.0,2
1050000000.0,3000000.0,3,2,1,108.0,100.0,20
935000000.0,3000000.0,7,3,1,152.0,300.0,20
18000000000.0,66000000.0,0,5,8,568.0,500.0,25
1300000000.0,4000000.0,4,2,1,126.0,126.0,20
2800000000.0,10000000.0,3,2,5,156.0,160.0,18
3600000000.0,13000000.0,6,3,3,150.0,250.0,22
800000000.0,2000000.0,2,1,1,91.0,50.0,19
1920000000.0,7000000.0,4,4,3,389.0,249.0,5
685000000.0,2000000.0,2,1,1,85.0,40.0,11
3500000000.0,13000000.0,4,3,0,222.0,196.0,0
2000000000.0,7000000.0,2,1,4,280.0,170.0,17
7900000000.0,29000000.0,3,3,0,450.0,300.0,14
3900000000.0,14000000.0,3,2,1,220.0,120.0,14
95000000.0,353000.0,4,3,1,250.0,380.0,23
1500000000.0,5000000.0,4,2,1,175.0,2200.0,19
7000000000.0,26000000.0,5,0,0,176.0,270.0,7
3000000000.0,11000000.0,4,4,2,151.0,200.0,24
800000000.0,2000000.0,3,1,0,98.0,80.0,10
2300000000.0,8000000.0,3,2,1,137.0,170.0,0
875000000.0,3000000.0,2,1,1,98.0,54.0,2
12000000000.0,44000000.0,7,6,0,557.0,600.0,14
2450000000.0,9000000.0,3,2,1,135.0,200.0,13
780000000.0,2000000.0,2,2,1,97.0,68.0,1
597000000.0,2000000.0,3,2,1,90.0,120.0,16
1190000000.0,4000000.0,3,2,4,420.0,150.0,26
16000000000.0,59000000.0,5,4,1,638.0,587.0,25
1900000000.0,7000000.0,4,2,0,220.0,134.0,18
9500000000.0,35000000.0,8,3,5,531.0,512.0,25
5000000000.0,18000000.0,4,3,1,300.0,250.0,24
9200000000.0,34000000.0,9,4,7,713.0,350.0,23
1600000000.0,5000000.0,3,0,0,101.0,90.0,1
1700000000.0,6000000.0,4,2,1,183.0,140.0,18
2600000000.0,9000000.0,4,1,2,135.0,142.0,16
850000000.0,3000000.0,3,2,0,94.0,94.0,5
675000000.0,2000000.0,3,2,0,60.0,50.0,1
1790000000.0,6000000.0,3,2,0,128.0,200.0,2
760000000.0,2000000.0,5,3,1,138.0,100.0,26
3850000000.0,14000000.0,20,20,1,146.0,400.0,7
8000000000.0,29000000.0,3,2,2,617.0,200.0,10
5400000000.0,20000000.0,3,2,2,352.0,200.0,7
9200000000.0,34000000.0,5,3,0,408.0,500.0,5
825000000.0,3000000.0,3,2,0,71.0,80.0,12
9500000000.0,35000000.0,0,0,0,512.0,552.0,6
4000000000.0,14000000.0,5,5,4,718.0,490.0,2
30000000000.0,111000000.0,4,3,0,11850.0,150.0,26
13500000000.0,50000000.0,5,2,0,408.0,350.0,15
7500000000.0,27000000.0,2,6,0,1014.0,750.0,17
27100000000.0,100000000.0,8,10,5,1416.0,1000.0,7
475000000.0,1000000.0,3,2,1,100.0,80.0,21
3750000000.0,13000000.0,4,3,1,144.0,200.0,16
2000000000.0,7000000.0,4,2,2,225.0,225.0,1
850000000.0,3000000.0,3,2,1,105.0,70.0,21
12000000000.0,44000000.0,5,5,5,1400.0,1200.0,14
4000000000.0,14000000.0,6,3,7,400.0,450.0,1
3000000000.0,11000000.0,3,2,1,186.0,225.0,18
3500000000.0,13000000.0,4,3,3,256.0,237.0,1
21500000000.0,79000000.0,10,4,5,681.0,500.0,25
3500000000.0,13000000.0,4,3,1,180.0,300.0,8
900000000.0,3000000.0,3,1,1,105.0,65.0,19
500000000.0,1000000.0,2,1,0,59.0,50.0,18
4250000000.0,15000000.0,4,3,1,255.0,275.0,23
1290000000.0,4000000.0,4,2,0,149.0,100.0,2
1200000000.0,4000000.0,3,2,0,83.0,140.0,3
33000000000.0,122000000.0,5,4,30,915.0,450.0,3
28000000000.0,104000000.0,50,50,10,1000.0,1700.0,5
3350000000.0,12000000.0,4,6,0,332.0,250.0,9
520000000.0,1000000.0,2,1,1,36.0,66.0,12
2700000000.0,10000000.0,3,3,1,120.0,202.0,22
2750000000.0,10000000.0,3,3,2,180.0,134.0,10
10000000000.0,37000000.0,6,4,1,805.0,400.0,19
6250000000.0,23000000.0,3,2,2,280.0,290.0,8
6500000000.0,24000000.0,4,3,2,420.0,550.0,22
885000000.0,3000000.0,3,1,0,187.0,155.0,25
1750000000.0,6000000.0,2,1,1,84.0,60.0,10
14000000000.0,52000000.0,6,3,8,1405.0,600.0,13
5800000000.0,21000000.0,4,3,7,400.0,400.0,0
2250000000.0,8000000.0,3,3,0,180.0,135.0,4
750000000.0,2000000.0,0,0,0,70.0,36.0,1
2630000000.0,9000000.0,0,0,0,203.0,388.0,18
850000000.0,3000000.0,3,3,1,81.0,92.0,20
1400000000.0,5000000.0,3,2,0,105.0,115.0,19
800000000.0,2000000.0,5,3,1,135.0,135.0,21
3500000000.0,13000000.0,8,5,2,140.0,400.0,15
530000000.0,1000000.0,2,1,1,60.0,45.0,20
7000000000.0,26000000.0,4,4,2,227.0,320.0,24
685000000.0,2000000.0,3,2,0,101.0,90.0,18
7500000000.0,27000000.0,3,3,10,2782.0,250.0,12
580000000.0,2000000.0,2,2,1,30.0,80.0,0
534000000.0,1000000.0,2,2,1,48.0,50.0,26
1400000000.0,5000000.0,3,2,1,160.0,140.0,4
650000000.0,2000000.0,2,1,1,87.0,42.0,20
18000000000.0,66000000.0,38,38,0,1100.0,800.0,15
2500000000.0,9000000.0,3,3,1,117.0,185.0,8
2000000000.0,7000000.0,4,3,2,180.0,225.0,4
2200000000.0,8000000.0,4,3,1,149.0,100.0,22
1400000000.0,5000000.0,0,0,0,176.0,133.0,2
22000000000.0,81000000.0,35,23,0,2083.0,925.0,19
23500000000.0,87000000.0,3,2,0,670.0,400.0,25
970000000.0,3000000.0,4,2,1,133.0,200.0,26
52000000000.0,193000000.0,5,3,0,1100.0,250.0,7
1500000000.0,5000000.0,3,2,1,75.0,140.0,3
19000000000.0,70000000.0,7,7,10,1200.0,2500.0,1
7800000000.0,29000000.0,5,2,3,313.0,175.0,25
19900000000.0,74000000.0,5,3,8,558.0,453.0,25
2800000000.0,10000000.0,3,2,0,380.0,200.0,21
1600000000.0,5000000.0,3,2,2,151.0,100.0,10
1550000000.0,5000000.0,4,6,1,162.0,250.0,21
400000000.0,1000000.0,3,1,1,80.0,60.0,12
1100000000.0,4000000.0,3,2,0,112.0,90.0,6
21000000000.0,78000000.0,4,3,0,800.0,400.0,24
1070000000.0,3000000.0,0,0,0,176.0,144.0,2
11000000000.0,40000000.0,4,3,5,435.0,250.0,23
1650000000.0,6000000.0,3,2,2,327.0,120.0,2
2100000000.0,7000000.0,3,3,0,102.0,160.0,10
420000000.0,1000000.0,2,1,1,65.0,40.0,26
850000000.0,3000000.0,3,2,0,116.0,70.0,2
38000000000.0,141000000.0,5,4,5,915.0,450.0,3
7800000000.0,29000000.0,5,2,0,313.0,175.0,25
1450000000.0,5000000.0,2,3,1,70.0,83.0,13
1600000000.0,5000000.0,4,2,0,189.0,160.0,22
1500000000.0,5000000.0,5,3,2,120.0,200.0,17
1450000000.0,5000000.0,4,3,1,121.0,120.0,1
3200000000.0,11000000.0,3,2,0,144.0,220.0,4
6000000000.0,22000000.0,5,5,4,198.0,370.0,13
1550000000.0,5000000.0,2,2,2,360.0,120.0,19
10000000000.0,37000000.0,4,4,0,680.0,1100.0,24
11000000000.0,40000000.0,3,3,4,544.0,400.0,25
1750000000.0,6000000.0,0,0,0,163.0,142.0,17
525000000.0,1000000.0,2,1,1,65.0,36.0,12
25000000000.0,92000000.0,8,3,2,740.0,300.0,25
420000000.0,1000000.0,2,1,1,61.0,36.0,12
2800000000.0,10000000.0,3,3,1,120.0,146.0,14
5600000000.0,20000000.0,3,3,0,349.0,370.0,14
1300000000.0,4000000.0,5,2,0,85.0,150.0,24
3750000000.0,13000000.0,6,3,1,185.0,275.0,9
1650000000.0,6000000.0,3,2,1,102.0,130.0,13
466000000.0,1000000.0,2,2,0,64.0,36.0,11
575000000.0,2000000.0,2,2,0,58.0,50.0,12
1500000000.0,5000000.0,3,2,0,160.0,140.0,4
7900000000.0,29000000.0,6,4,2,765.0,410.0,24
1300000000.0,4000000.0,7,2,0,163.0,200.0,21
3700000000.0,13000000.0,5,3,3,600.0,450.0,16
10000000000.0,37000000.0,5,2,5,330.0,400.0,18
18000000000.0,66000000.0,11,11,0,298.0,550.0,18
7300000000.0,27000000.0,6,4,2,600.0,600.0,17
2500000000.0,9000000.0,3,3,0,185.0,175.0,2
2600000000.0,9000000.0,3,2,1,234.0,137.0,3
31000000000.0,115000000.0,6,2,4,843.0,500.0,25
2850000000.0,10000000.0,3,3,0,252.0,200.0,6
650000000.0,2000000.0,3,2,1,60.0,90.0,1
2800000000.0,10000000.0,8,3,0,280.0,180.0,21
1900000000.0,7000000.0,2,2,0,117.0,100.0,16
4650000000.0,17000000.0,7,4,3,300.0,300.0,4
1100000000.0,4000000.0,4,3,0,133.0,140.0,26
736000000.0,2000000.0,2,1,1,102.0,51.0,4
2150000000.0,7000000.0,4,2,1,59.0,200.0,3
42000000000.0,156000000.0,9,3,10,885.0,385.0,13
2600000000.0,9000000.0,3,2,0,130.0,240.0,3
1440000000.0,5000000.0,3,2,3,103.0,120.0,11
1500000000.0,5000000.0,3,2,0,120.0,100.0,22
575000000.0,2000000.0,2,1,1,102.0,90.0,20
5500000000.0,20000000.0,4,4,1,258.0,378.0,14
1400000000.0,5000000.0,3,2,0,49.0,72.0,0
1800000000.0,6000000.0,4,1,2,105.0,250.0,20
2600000000.0,9000000.0,3,3,0,207.0,207.0,6
8900000000.0,33000000.0,7,6,3,380.0,500.0,18
2500000000.0,9000000.0,6,3,1,221.0,200.0,10
3500000000.0,13000000.0,8,4,0,373.0,182.0,12
380000000.0,1000000.0,3,2,1,76.0,120.0,12
700000000.0,2000000.0,3,2,0,72.0,100.0,6
2550000000.0,9000000.0,4,2,1,160.0,200.0,18
560000000.0,2000000.0,2,1,0,86.0,40.0,20
1800000000.0,6000000.0,3,2,1,105.0,145.0,23
3700000000.0,13000000.0,0,5,4,623.0,433.0,2
1200000000.0,4000000.0,4,3,1,123.0,100.0,21
2200000000.0,8000000.0,6,3,0,201.0,420.0,20
1100000000.0,4000000.0,4,2,1,150.0,200.0,21
4400000000.0,16000000.0,3,3,2,355.0,250.0,15
1600000000.0,5000000.0,3,2,1,131.0,200.0,18
12000000000.0,44000000.0,0,0,0,557.0,600.0,14
8750000000.0,32000000.0,4,3,4,626.0,450.0,24
1200000000.0,4000000.0,4,3,0,138.0,138.0,26
1700000000.0,6000000.0,4,2,0,183.0,140.0,18
4000000000.0,14000000.0,6,3,3,432.0,300.0,13
4850000000.0,18000000.0,4,4,0,194.0,78.0,14
1700000000.0,6000000.0,3,2,2,89.0,170.0,17
3950000000.0,14000000.0,5,4,2,180.0,202.0,8
875000000.0,3000000.0,3,2,1,85.0,120.0,26
875000000.0,3000000.0,2,2,1,112.0,75.0,1
3800000000.0,14000000.0,3,2,2,240.0,180.0,8
750000000.0,2000000.0,2,2,1,96.0,95.0,10
1300000000.0,4000000.0,3,2,0,126.0,80.0,5
1970000000.0,7000000.0,7,5,1,200.0,210.0,9
2600000000.0,9000000.0,4,4,1,180.0,200.0,4
1650000000.0,6000000.0,3,2,1,75.0,150.0,3
1950000000.0,7000000.0,4,3,2,128.0,108.0,8
1600000000.0,5000000.0,5,3,2,135.0,155.0,5
4000000000.0,14000000.0,6,4,0,340.0,360.0,6
7800000000.0,29000000.0,5,1,1,313.0,175.0,25
2600000000.0,9000000.0,8,4,1,321.0,482.0,4
400000000.0,1000000.0,2,1,1,60.0,36.0,12
6000000000.0,22000000.0,4,3,2,510.0,275.0,14
1700000000.0,6000000.0,3,2,1,130.0,120.0,13
2700000000.0,10000000.0,6,4,1,252.0,500.0,21
3900000000.0,14000000.0,4,4,1,160.0,230.0,9
2590000000.0,9000000.0,4,4,1,330.0,200.0,1
950000000.0,3000000.0,4,3,1,78.0,180.0,17
57000000000.0,211000000.0,5,4,0,1464.0,700.0,5
3800000000.0,14000000.0,7,4,2,365.0,300.0,18
28000000000.0,104000000.0,3,3,4,826.0,327.0,14
1150000000.0,4000000.0,2,2,1,66.0,54.0,16
600000000.0,2000000.0,3,1,0,60.0,110.0,8
3000000000.0,11000000.0,3,2,2,127.0,150.0,15
1700000000.0,6000000.0,3,3,0,100.0,218.0,4
514000000.0,1000000.0,2,2,1,66.0,51.0,19
2000000000.0,7000000.0,2,3,1,158.0,150.0,0
435000000.0,1000000.0,2,1,0,57.0,36.0,19
19000000000.0,70000000.0,6,6,3,612.0,420.0,14
7000000000.0,26000000.0,4,4,4,443.0,250.0,13
1300000000.0,4000000.0,3,2,1,136.0,100.0,10
778000000.0,2000000.0,4,2,0,105.0,87.0,6
675000000.0,2000000.0,3,2,1,75.0,110.0,19
2500000000.0,9000000.0,4,3,1,123.0,200.0,9
1450000000.0,5000000.0,5,3,1,136.0,200.0,21
750000000.0,2000000.0,2,1,1,107.0,50.0,2
5000000000.0,18000000.0,5,3,1,279.0,325.0,22
8500000000.0,31000000.0,6,6,0,390.0,400.0,7
450000000.0,1000000.0,2,1,1,84.0,90.0,20
6750000000.0,25000000.0,4,3,2,510.0,360.0,14
2700000000.0,10000000.0,3,2,4,326.0,240.0,9
6750000000.0,25000000.0,3,3,4,346.0,230.0,10
1200000000.0,4000000.0,4,3,0,118.0,168.0,12
5200000000.0,19000000.0,7,4,1,419.0,325.0,18
2200000000.0,8000000.0,4,3,2,130.0,131.0,15
3500000000.0,13000000.0,2,2,1,202.0,400.0,0
693000000.0,2000000.0,2,1,1,66.0,60.0,26
1300000000.0,4000000.0,4,2,1,112.0,120.0,16
2700000000.0,10000000.0,4,4,1,187.0,185.0,5
1550000000.0,5000000.0,3,1,0,75.0,150.0,3
7800000000.0,29000000.0,4,3,2,505.0,405.0,14
12000000000.0,44000000.0,5,5,0,577.0,600.0,14
672000000.0,2000000.0,3,2,1,62.0,68.0,12
5200000000.0,19000000.0,3,3,2,277.0,325.0,23
1400000000.0,5000000.0,3,2,5,154.0,70.0,4
849000000.0,3000000.0,2,2,0,87.0,70.0,20
1350000000.0,5000000.0,4,2,0,90.0,150.0,10
1750000000.0,6000000.0,3,2,2,129.0,110.0,3
950000000.0,3000000.0,0,0,0,72.0,90.0,0
2000000000.0,7000000.0,3,3,2,133.0,180.0,3
1500000000.0,5000000.0,3,3,2,132.0,164.0,2
4200000000.0,15000000.0,3,4,0,303.0,326.0,4
7750000000.0,28000000.0,11,3,2,390.0,265.0,7
6500000000.0,24000000.0,5,2,1,176.0,270.0,7
16500000000.0,61000000.0,15,15,1,1000.0,400.0,23
3500000000.0,13000000.0,4,3,1,312.0,300.0,2
